               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.018903,            0.016929,             0.13147,             0.90785,             0.17611,             0.28821,             0.14336,            0.017506,            0.017611,             0.12977,           0.0099788,           0.0099788,           0.0099788
                 101,            0.019978,            0.017686,             0.13084,             0.92385,             0.19418,                0.31,             0.18054,            0.015404,             0.01699,             0.12952,           0.0099783,           0.0099783,           0.0099783
                 102,            0.019067,            0.017316,             0.13091,              0.8884,             0.19911,              0.2988,             0.15728,            0.017379,            0.018291,             0.12937,           0.0099779,           0.0099779,           0.0099779
                 103,            0.019134,            0.017258,             0.13056,             0.91565,             0.21222,             0.32433,             0.17837,            0.016747,            0.018528,             0.12908,           0.0099775,           0.0099775,           0.0099775
                 104,            0.020056,            0.017325,             0.13035,             0.88524,             0.18869,             0.28779,             0.14119,            0.018752,            0.018625,             0.12882,            0.009977,            0.009977,            0.009977
                 105,            0.021097,             0.01865,              0.1299,             0.91071,             0.22757,             0.33727,             0.18591,            0.015607,            0.017292,             0.12845,           0.0099766,           0.0099766,           0.0099766
                 106,            0.020542,            0.017811,             0.12974,             0.90691,             0.19777,             0.31315,             0.14809,            0.017954,            0.017862,             0.12811,           0.0099761,           0.0099761,           0.0099761
                 107,            0.019227,            0.017603,             0.12973,             0.90895,              0.2147,             0.32636,             0.17275,            0.016297,            0.017543,             0.12787,           0.0099757,           0.0099757,           0.0099757
                 108,            0.019663,            0.017914,             0.12889,              0.9074,             0.21849,              0.3428,             0.17728,            0.017316,            0.018113,              0.1274,           0.0099752,           0.0099752,           0.0099752
                 109,             0.02065,            0.017669,             0.12875,             0.91717,             0.23748,             0.36201,             0.19749,            0.015977,             0.01735,             0.12718,           0.0099747,           0.0099747,           0.0099747
                 110,             0.02035,            0.017866,             0.12859,             0.91089,             0.23389,             0.35011,             0.18916,            0.016045,            0.017062,             0.12683,           0.0099743,           0.0099743,           0.0099743
                 111,            0.020495,             0.01757,             0.12872,              0.9088,             0.20955,             0.33239,             0.17024,            0.017091,            0.017556,             0.12663,           0.0099738,           0.0099738,           0.0099738
                 112,            0.020371,            0.017652,             0.12811,             0.92275,             0.24165,             0.37505,             0.19979,            0.016515,            0.017582,             0.12623,           0.0099733,           0.0099733,           0.0099733
                 113,             0.01996,            0.017304,             0.12739,             0.88824,              0.2249,              0.3387,             0.16732,            0.017676,            0.017646,             0.12594,           0.0099728,           0.0099728,           0.0099728
                 114,            0.020129,            0.017335,             0.12725,             0.90872,             0.24911,             0.36186,             0.18618,            0.017974,            0.018157,              0.1257,           0.0099723,           0.0099723,           0.0099723
                 115,            0.021444,            0.018044,             0.12707,             0.90361,             0.25524,             0.36954,             0.19134,            0.016818,            0.018199,             0.12527,           0.0099718,           0.0099718,           0.0099718
                 116,            0.020599,            0.017654,             0.12706,             0.91889,             0.25598,             0.37498,             0.20474,            0.015819,            0.017319,             0.12506,           0.0099714,           0.0099714,           0.0099714
                 117,            0.020074,            0.017065,             0.12596,              0.9241,             0.26298,             0.38128,             0.20459,            0.016498,            0.018215,             0.12471,           0.0099709,           0.0099709,           0.0099709
                 118,            0.019868,             0.01708,             0.12589,             0.89582,             0.29038,             0.38317,             0.21231,            0.016045,            0.017524,             0.12457,           0.0099703,           0.0099703,           0.0099703
                 119,            0.019394,            0.017455,             0.12698,             0.91544,             0.27307,             0.38508,             0.20719,            0.016841,            0.017932,             0.12446,           0.0099698,           0.0099698,           0.0099698
                 120,            0.020311,             0.01758,             0.12534,             0.91138,             0.28737,             0.39441,             0.22436,            0.016273,            0.018062,             0.12387,           0.0099693,           0.0099693,           0.0099693
                 121,            0.021035,            0.017706,             0.12523,             0.90645,             0.28392,             0.38026,             0.20267,            0.016646,            0.017747,              0.1236,           0.0099688,           0.0099688,           0.0099688
                 122,             0.02085,            0.017864,             0.12483,             0.90145,               0.295,             0.38859,             0.22339,            0.016234,            0.017919,             0.12313,           0.0099683,           0.0099683,           0.0099683
                 123,            0.020506,            0.017189,             0.12419,             0.89428,             0.27985,             0.37334,             0.19604,            0.017461,            0.017934,             0.12275,           0.0099678,           0.0099678,           0.0099678
                 124,            0.019374,            0.017142,             0.12447,             0.89935,             0.29379,             0.38329,             0.20732,            0.017153,            0.018128,             0.12235,           0.0099672,           0.0099672,           0.0099672
